,no2,city,pre_lockdown_model,dummy,lockdown_model,weekday,class,year
2020-08-04,30.12708333333333,Opfikon_Balsberg,33.33793215720764,31.720381250447225,24.186803399959366,1,high traffic,2020
2020-08-05,13.363333333333333,Opfikon_Balsberg,21.961386228626044,20.522554704314985,13.06446667805978,2,high traffic,2020
2020-08-06,16.69875,Opfikon_Balsberg,26.98203266406173,24.716975434580817,19.1321916626261,3,high traffic,2020
2020-08-07,19.443181818181817,Opfikon_Balsberg,29.71114745305812,27.099924926795595,18.9243694178056,4,high traffic,2020
2020-08-08,14.942916666666667,Opfikon_Balsberg,21.511829738460705,22.924294660666938,11.253909818353096,5,high traffic,2020
2020-08-09,14.275416666666665,Opfikon_Balsberg,22.969096352049366,27.50995643009722,13.253191704808795,6,high traffic,2020
2020-08-10,30.53083333333333,Opfikon_Balsberg,33.1365379247102,33.1365379247102,22.160089675592282,0,high traffic,2020
2020-08-11,26.00136363636364,Opfikon_Balsberg,32.07757130652627,30.521172897984744,22.98759504749688,1,high traffic,2020
2020-08-12,26.337083333333336,Opfikon_Balsberg,31.037390686087257,29.00393179207215,21.545843765816947,2,high traffic,2020
2020-08-13,25.919166666666666,Opfikon_Balsberg,33.57739025884431,30.758673392705578,25.173889620750863,3,high traffic,2020
2020-08-14,25.865,Opfikon_Balsberg,31.506357245502738,28.737359182068356,20.56180367307836,4,high traffic,2020
2020-08-15,20.29909090909091,Opfikon_Balsberg,31.128167593619903,33.172040446515176,21.501655604201332,5,high traffic,2020
2020-08-16,22.665416666666665,Opfikon_Balsberg,26.037938880989724,31.185491721865287,16.928726996576863,6,high traffic,2020
2020-08-17,26.34458333333333,Opfikon_Balsberg,31.93286535364504,31.93286535364504,20.956417104527127,0,high traffic,2020
2020-08-18,21.6,Opfikon_Balsberg,32.5405008525801,30.961641179690968,23.428063329203106,1,high traffic,2020
2020-08-19,18.46363636363636,Opfikon_Balsberg,25.017101157255393,23.378070113531088,15.919982087275883,2,high traffic,2020
2020-08-20,27.14458333333333,Opfikon_Balsberg,32.360888213306325,29.644292888091893,24.05950911613718,3,high traffic,2020
2020-08-21,32.75375,Opfikon_Balsberg,32.74932604672964,29.871087229859768,21.695531720869774,4,high traffic,2020
2020-08-22,24.15833333333333,Opfikon_Balsberg,26.957956422459688,28.72801356236958,17.05762872005574,5,high traffic,2020
2020-08-23,16.24772727272728,Opfikon_Balsberg,23.783533799436988,28.485403541697423,14.228638816409,6,high traffic,2020
2020-08-24,21.69541666666667,Opfikon_Balsberg,28.687894594510833,28.687894594510833,17.711446345392922,0,high traffic,2020
2020-08-25,27.57833333333333,Opfikon_Balsberg,34.764483504138035,33.07771656400498,25.54413871351712,1,high traffic,2020
2020-08-26,17.304166666666664,Opfikon_Balsberg,36.25960976829968,33.884009746938446,26.42592172068324,2,high traffic,2020
2020-08-27,26.32,Opfikon_Balsberg,28.780424351820766,26.364397766379422,20.779613994424707,3,high traffic,2020
2020-08-28,25.642916666666665,Opfikon_Balsberg,36.46204063280479,33.257502605308325,25.08194709631833,4,high traffic,2020
2020-08-29,18.295,Opfikon_Balsberg,28.08508779295403,29.929152283372797,18.258767441058957,5,high traffic,2020
2020-08-30,21.300416666666663,Opfikon_Balsberg,27.724319266077895,33.20525994466726,18.948495219378838,6,high traffic,2020
2020-08-31,21.893636363636364,Opfikon_Balsberg,31.46826389858917,31.46826389858917,20.491815649471256,0,high traffic,2020
2020-09-01,19.777916666666666,Opfikon_Balsberg,36.082447345178615,34.3317330193439,26.79815516885604,1,high traffic,2020
2020-09-02,15.584705882352939,Opfikon_Balsberg,24.649198051606604,23.03427070428783,15.576182678032627,2,high traffic,2020
2020-09-03,25.836666666666666,Opfikon_Balsberg,35.984845037880106,32.96402987470809,27.37924610275337,3,high traffic,2020
2020-09-04,32.60956521739131,Opfikon_Balsberg,32.76054695708919,29.881321968482172,21.705766459492175,4,high traffic,2020
2020-09-05,24.672608695652176,Opfikon_Balsberg,31.528204487444395,33.59834372897256,21.927958886658715,5,high traffic,2020
2020-09-06,16.75666666666667,Opfikon_Balsberg,26.51965833740346,31.76244438270818,17.505679657419755,6,high traffic,2020
2020-09-07,13.219583333333338,Opfikon_Balsberg,18.961472646186987,18.961472646186987,7.985024397069074,0,high traffic,2020
2020-09-08,17.17916666666667,Opfikon_Balsberg,22.591269572096564,21.495144941183806,13.961567090695945,1,high traffic,2020
2020-09-09,30.893181818181816,Opfikon_Balsberg,35.01656546349099,32.72240526169555,25.264317235440345,2,high traffic,2020
2020-09-10,21.3925,Opfikon_Balsberg,25.136259319022404,23.0261489873982,17.441365215443483,3,high traffic,2020
2020-09-11,17.240833333333335,Opfikon_Balsberg,23.35598817376189,21.30330129794179,13.127745788951794,4,high traffic,2020
2020-09-12,27.0775,Opfikon_Balsberg,31.786428107541017,33.87352229013677,22.203137447822925,5,high traffic,2020
2020-09-13,16.583181818181814,Opfikon_Balsberg,18.376867182576024,22.009869598951095,7.7531048736626715,6,high traffic,2020
2020-09-14,29.06583333333333,Opfikon_Balsberg,31.98747529144924,31.98747529144924,21.011027042331328,0,high traffic,2020
2020-09-15,26.88000000000001,Opfikon_Balsberg,30.93378162708919,29.432879702984433,21.89930185249657,1,high traffic,2020
2020-09-16,30.64333333333333,Opfikon_Balsberg,32.13107307381923,30.025960019148208,22.567871992893004,2,high traffic,2020
2020-09-17,21.203636363636363,Opfikon_Balsberg,24.457365356948014,22.404246049535846,16.81946227758113,3,high traffic,2020
2020-09-18,20.309166666666673,Opfikon_Balsberg,32.95645310171982,30.060010516966415,21.88445500797642,4,high traffic,2020
2020-09-19,29.676666666666666,Opfikon_Balsberg,32.89306857402557,35.052824676105054,23.38243983379121,5,high traffic,2020
2020-09-20,20.05416666666667,Opfikon_Balsberg,29.036437738111516,34.77677679685505,20.52001207156663,6,high traffic,2020
2020-09-21,30.147727272727273,Opfikon_Balsberg,34.51100639904453,34.51100639904453,23.534558149926617,0,high traffic,2020
2020-09-22,30.42250000000001,Opfikon_Balsberg,33.00245887509096,31.40118507601445,23.86760722552659,1,high traffic,2020
2020-09-23,31.48375,Opfikon_Balsberg,39.35830831795615,36.779692643977704,29.3216046177225,2,high traffic,2020
2020-09-24,27.07791666666667,Opfikon_Balsberg,36.08348306599272,33.054387548947446,27.469603776992727,3,high traffic,2020
2020-09-25,35.37727272727272,Opfikon_Balsberg,37.485913475810044,34.19139037332083,26.015834864330834,4,high traffic,2020
2020-09-26,16.097916666666666,Opfikon_Balsberg,28.588156181958777,30.46525210027461,18.794867257960767,5,high traffic,2020
2020-09-27,19.88833333333333,Opfikon_Balsberg,20.315712496896563,24.332013635623102,10.075248910334679,6,high traffic,2020
2020-09-28,27.871666666666666,Opfikon_Balsberg,35.47220790168149,35.47220790168149,24.495759652563578,0,high traffic,2020
2020-09-29,33.89545454545455,Opfikon_Balsberg,40.327054056660465,38.370392121279316,30.836814270791457,1,high traffic,2020
2020-09-30,26.985,Opfikon_Balsberg,35.18190457100516,32.87691194189315,25.418823915637944,2,high traffic,2020
2020-10-01,28.55916666666667,Opfikon_Balsberg,44.30489779234267,40.58564022952675,35.000856457572034,3,high traffic,2020
2020-10-02,30.450833333333332,Opfikon_Balsberg,37.72636670735652,34.41071090052735,26.235155391537354,4,high traffic,2020
2020-10-03,22.233636363636364,Opfikon_Balsberg,33.92366310366471,36.151087955442875,24.48070311312903,5,high traffic,2020
2020-10-04,19.898333333333333,Opfikon_Balsberg,28.369254454441954,33.97769516197822,19.720930436689795,6,high traffic,2020
2020-10-05,26.270416666666666,Opfikon_Balsberg,38.332074114263285,38.332074114263285,27.35562586514537,0,high traffic,2020
2020-10-06,22.73291666666667,Opfikon_Balsberg,33.74606814821713,32.10871455125906,24.575136700771203,1,high traffic,2020
2020-10-07,28.73304347826087,Opfikon_Balsberg,35.33043474329386,33.01571094821738,25.557622921962178,2,high traffic,2020
2020-10-08,26.55695652173913,Opfikon_Balsberg,34.37793413360986,31.492014113667615,25.907230341712896,3,high traffic,2020
2020-10-09,28.71125,Opfikon_Balsberg,38.573178087159974,35.18309859965903,27.00754309066904,4,high traffic,2020
2020-10-10,31.79625,Opfikon_Balsberg,33.411898510784084,35.605720942653804,23.93533610033996,5,high traffic,2020
2020-10-11,24.81166666666667,Opfikon_Balsberg,27.161771918261678,32.53150017671235,18.274735451423926,6,high traffic,2020
2020-10-12,31.535454545454545,Opfikon_Balsberg,37.59887123761744,37.59887123761744,26.622422988499522,0,high traffic,2020
2020-10-13,18.66625,Opfikon_Balsberg,25.582799360111082,24.34152620293745,16.807948352449593,1,high traffic,2020
2020-10-14,21.140416666666663,Opfikon_Balsberg,27.967961402453955,26.135600543369755,18.67751251711455,2,high traffic,2020
2020-10-15,23.38375,Opfikon_Balsberg,27.78642036878127,25.45383730799755,19.869053536042834,3,high traffic,2020
2020-10-16,31.014545454545456,Opfikon_Balsberg,45.40147911154405,41.41128098240721,33.23572547341722,4,high traffic,2020
2020-10-17,19.6425,Opfikon_Balsberg,30.452879169675622,32.452412641737645,20.7820277994238,5,high traffic,2020
2020-10-18,22.87166666666667,Opfikon_Balsberg,33.77400910567224,40.450939154332524,26.1941744290441,6,high traffic,2020
2020-10-19,22.80958333333333,Opfikon_Balsberg,35.64981563602078,35.64981563602078,24.673367386902868,0,high traffic,2020
2020-10-20,32.54363636363636,Opfikon_Balsberg,41.73122328784756,39.706431295615815,32.172853445127956,1,high traffic,2020
2020-10-21,35.22625,Opfikon_Balsberg,44.137529186875334,41.245796044980295,33.78770801872509,2,high traffic,2020
2020-10-22,38.51750000000001,Opfikon_Balsberg,46.21838224896294,42.338493652305715,36.753709880350996,3,high traffic,2020
2020-10-23,38.525238095238095,Opfikon_Balsberg,50.67510891617691,46.22142747786178,38.045871968871786,4,high traffic,2020
2020-10-24,26.950476190476195,Opfikon_Balsberg,37.507122883061506,39.96983740104065,28.299452558726806,5,high traffic,2020
2020-10-25,22.836250000000003,Opfikon_Balsberg,30.077015702753425,36.023071123399774,21.76630639811135,6,high traffic,2020
2020-10-26,33.27916666666666,Opfikon_Balsberg,48.26707341116392,48.26707341116392,37.290625162046005,0,high traffic,2020
2020-10-27,28.544166666666676,Opfikon_Balsberg,41.29014969255355,39.2867585175846,31.753180667096743,1,high traffic,2020
2020-10-28,35.86909090909091,Opfikon_Balsberg,41.83865762253389,39.097538328174814,31.63945030191961,2,high traffic,2020
2020-10-29,35.04625000000001,Opfikon_Balsberg,42.037543821937504,38.50862353157246,32.92383975961774,3,high traffic,2020
2020-10-30,30.98708333333333,Opfikon_Balsberg,35.54119256253742,32.41758507561151,24.242029566621518,4,high traffic,2020
2020-10-31,27.972916666666666,Opfikon_Balsberg,39.57785416220502,42.176532720931306,30.506147878617462,5,high traffic,2020
2020-11-01,28.488181818181825,Opfikon_Balsberg,32.41194752191108,38.81960572048433,24.56284099519591,6,high traffic,2020
2020-11-02,33.64416666666666,Opfikon_Balsberg,36.88815241102967,36.88815241102967,25.911704161911757,0,high traffic,2020
2020-11-03,33.81166666666666,Opfikon_Balsberg,33.741682094798726,32.10454130842084,24.570963457932983,1,high traffic,2020
2020-11-04,22.4525,Opfikon_Balsberg,40.0078817021162,37.38670830191991,29.928620275664706,2,high traffic,2020
2020-11-05,19.931818181818183,Opfikon_Balsberg,44.07585958660365,40.375829064618756,34.79104529266404,3,high traffic,2020
2020-11-06,24.37875,Opfikon_Balsberg,51.20392577129378,46.703768225432505,38.52821271644251,4,high traffic,2020
2020-11-07,20.44708333333333,Opfikon_Balsberg,38.71204532252156,41.2538749460221,29.583490103708257,5,high traffic,2020
2020-11-08,19.512916666666666,Opfikon_Balsberg,36.717298032722866,43.97609960920281,29.71933488391439,6,high traffic,2020
2020-11-09,25.507826086956523,Opfikon_Balsberg,42.52886035893314,42.52886035893314,31.552412109815222,0,high traffic,2020
2020-11-10,31.47909090909091,Opfikon_Balsberg,51.57038560447997,49.06819909803596,41.5346212475481,1,high traffic,2020
2020-11-11,38.99083333333334,Opfikon_Balsberg,49.38943597560242,46.15361667394967,38.695528647694466,2,high traffic,2020
2020-11-12,28.265,Opfikon_Balsberg,47.436751421516156,43.454584544462975,37.869800772508256,3,high traffic,2020
2020-11-13,31.25875,Opfikon_Balsberg,42.31733130412565,38.59818956019835,30.422634051208355,4,high traffic,2020
2020-11-14,33.557272727272725,Opfikon_Balsberg,37.1578161540142,39.59759522169143,27.927210379377584,5,high traffic,2020
2020-11-15,25.937500000000004,Opfikon_Balsberg,35.17395983414722,42.12765220191366,27.87088747662524,6,high traffic,2020
2020-11-16,33.49125,Opfikon_Balsberg,37.002162012987135,37.002162012987135,26.02571376386922,0,high traffic,2020
2020-11-17,25.90374999999999,Opfikon_Balsberg,33.888508961437395,32.244244159984184,24.710666309496325,1,high traffic,2020
2020-11-18,33.737272727272725,Opfikon_Balsberg,49.71063099494449,46.45376814374211,38.995680117486906,2,high traffic,2020
2020-11-19,33.1825,Opfikon_Balsberg,46.16514391860689,42.28972451322821,36.70494074127349,3,high traffic,2020
2020-11-20,31.1125,Opfikon_Balsberg,39.316153063157635,35.860775761197,27.685220252207003,4,high traffic,2020
2020-11-21,27.331666666666663,Opfikon_Balsberg,35.25315580819423,37.56787503856817,25.897490196254324,5,high traffic,2020
2020-11-22,29.344545454545454,Opfikon_Balsberg,3.3410127671346777e-13,4.001512042421868e-13,0.0,6,high traffic,2020
2020-11-23,33.38791666666667,Opfikon_Balsberg,38.756399946015854,38.756399946015854,27.77995169689794,0,high traffic,2020
2020-11-24,28.777500000000003,Opfikon_Balsberg,30.20363019329029,28.738155094947974,21.20457724446011,1,high traffic,2020
2020-11-25,44.87791666666667,Opfikon_Balsberg,39.11320914943381,36.55065149686537,29.092563470610166,2,high traffic,2020
2020-11-26,43.56090909090909,Opfikon_Balsberg,53.9044272736973,49.379319242828295,43.794535470873576,3,high traffic,2020
2020-11-27,41.614166666666655,Opfikon_Balsberg,54.36837885610442,49.590107138065406,41.41455162907541,4,high traffic,2020
2020-11-28,31.67083333333333,Opfikon_Balsberg,33.171977289695256,35.3500465144691,23.679661672155255,5,high traffic,2020
2020-11-29,20.61875,Opfikon_Balsberg,36.88587364249305,44.178001660936836,29.921236935648412,6,high traffic,2020
2020-11-30,33.52363636363637,Opfikon_Balsberg,43.65556439158069,43.65556439158069,32.679116142462775,0,high traffic,2020
2020-12-01,40.76954545454546,Opfikon_Balsberg,57.07287239229923,54.303706144847155,46.770128294359296,1,high traffic,2020
2020-12-02,32.56374999999999,Opfikon_Balsberg,44.617397081576975,41.69422471051791,34.2361366842627,2,high traffic,2020
2020-12-03,36.14541666666667,Opfikon_Balsberg,47.29214760672912,43.322119767537586,37.73733599558287,3,high traffic,2020
2020-12-04,40.77454545454545,Opfikon_Balsberg,48.89408932805356,44.59693629294369,36.421380783953694,4,high traffic,2020
2020-12-05,39.575416666666676,Opfikon_Balsberg,46.82351341576677,49.897941348597556,38.22755650628371,5,high traffic,2020
2020-12-06,37.45499999999999,Opfikon_Balsberg,44.36425772381724,53.134819860987825,38.8780551356994,6,high traffic,2020
2020-12-07,50.38583333333333,Opfikon_Balsberg,49.658026809515626,49.658026809515626,38.68157856039771,0,high traffic,2020
2020-12-08,42.13545454545454,Opfikon_Balsberg,49.915016980665534,47.49314868369673,39.95957083320887,1,high traffic,2020
2020-12-09,42.20375000000001,Opfikon_Balsberg,56.54511670366069,52.84048277882104,45.38239475256584,2,high traffic,2020
2020-12-10,39.47291666666667,Opfikon_Balsberg,45.20204480537248,41.40747455751643,35.82269078556171,3,high traffic,2020
2020-12-11,35.505,Opfikon_Balsberg,36.330124587570594,33.13718026070233,24.961624751712336,4,high traffic,2020
2020-12-12,40.78782608695651,Opfikon_Balsberg,45.07032732034926,48.029641202353886,36.35925636004004,5,high traffic,2020
2020-12-13,28.623043478260875,Opfikon_Balsberg,35.95170860788675,43.05915749716776,28.802392771879337,6,high traffic,2020
2020-12-14,36.887916666666655,Opfikon_Balsberg,44.103806869651045,44.103806869651045,33.12735862053313,0,high traffic,2020
2020-12-15,33.40958333333333,Opfikon_Balsberg,46.46919859940985,44.21452083546058,36.680942984972724,1,high traffic,2020
2020-12-16,34.397499999999994,Opfikon_Balsberg,46.13924243753705,43.11636419862033,35.65827617236513,2,high traffic,2020
2020-12-17,35.13227272727272,Opfikon_Balsberg,44.4226497288354,40.69350725933512,35.1087234873804,3,high traffic,2020
2020-12-18,36.509166666666665,Opfikon_Balsberg,50.795536004103305,46.33127059472946,38.155715085739466,4,high traffic,2020
2020-12-19,33.34958333333333,Opfikon_Balsberg,48.95066898371783,52.16476577132922,40.49438092901538,5,high traffic,2020
2020-12-20,26.70083333333334,Opfikon_Balsberg,41.709766387160144,49.95555064219718,35.69878591690876,6,high traffic,2020
2020-12-21,33.592727272727274,Opfikon_Balsberg,46.8414534389624,46.8414534389624,35.86500518984448,0,high traffic,2020
2020-12-22,27.93958333333333,Opfikon_Balsberg,46.5949912155268,44.33421001482854,36.80063216434068,1,high traffic,2020
2020-12-23,32.50958333333334,Opfikon_Balsberg,38.34077967309762,35.82882883875503,28.370740812499825,2,high traffic,2020
